mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_alpha,param_batch_size,param_hidden_layer_sizes,param_learning_rate,param_max_iter,param_solver,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
28.467981386184693,6.761125510622807,0.05484552383422851,0.021515942758540987,tanh,0.0001,64,"(50, 50)",adaptive,60,adam,"{'activation': 'tanh', 'alpha': 0.0001, 'batch_size': 64, 'hidden_layer_sizes': (50, 50), 'learning_rate': 'adaptive', 'max_iter': 60, 'solver': 'adam'}",0.9987541057877449,0.9991505266734625,0.9989806320081549,0.9993770528938725,0.9990938438013253,0.999071232232912,0.00020450073395905408,63
26.0691987991333,6.246086284424422,0.03991899490356445,0.0009238892719745096,tanh,0.0001,64,"(50, 50)",constant,90,adam,"{'activation': 'tanh', 'alpha': 0.0001, 'batch_size': 64, 'hidden_layer_sizes': (50, 50), 'learning_rate': 'constant', 'max_iter': 90, 'solver': 'adam'}",0.9987541057877449,0.9991505266734625,0.9989806320081549,0.9993770528938725,0.9990938438013253,0.999071232232912,0.00020450073395905408,63
37.20476093292236,7.789662100394587,0.08904056549072266,0.009328912295955498,tanh,0.001,32,"(100,)",adaptive,30,adam,"{'activation': 'tanh', 'alpha': 0.001, 'batch_size': 32, 'hidden_layer_sizes': (100,), 'learning_rate': 'adaptive', 'max_iter': 30, 'solver': 'adam'}",0.9987541057877449,0.999207158228565,0.9988107373428474,0.999433684448975,0.9990938438013253,0.9990599059218915,0.0002522475417587685,67
26.966196489334106,5.696102492583825,0.074688720703125,0.006895878602375452,tanh,0.001,32,"(100,)",constant,30,adam,"{'activation': 'tanh', 'alpha': 0.001, 'batch_size': 32, 'hidden_layer_sizes': (100,), 'learning_rate': 'constant', 'max_iter': 30, 'solver': 'adam'}",0.9987541057877449,0.999207158228565,0.9988107373428474,0.999433684448975,0.9990938438013253,0.9990599059218915,0.0002522475417587685,67
57.00111980438233,9.07599189397453,0.1146937370300293,0.025467473284617678,relu,0.001,32,"(50, 50)",adaptive,30,adam,"{'activation': 'relu', 'alpha': 0.001, 'batch_size': 32, 'hidden_layer_sizes': (50, 50), 'learning_rate': 'adaptive', 'max_iter': 30, 'solver': 'adam'}",0.9986974742326424,0.99932042133877,0.9992637897836675,0.9989240004530524,0.9990938438013253,0.9990599059218915,0.0002282173161777233,67
57.44223346710205,3.8876950604110503,0.12409582138061523,0.05403406893509423,relu,0.001,32,"(50, 50)",constant,30,adam,"{'activation': 'relu', 'alpha': 0.001, 'batch_size': 32, 'hidden_layer_sizes': (50, 50), 'learning_rate': 'constant', 'max_iter': 30, 'solver': 'adam'}",0.9986974742326424,0.99932042133877,0.9992637897836675,0.9989240004530524,0.9990938438013253,0.9990599059218915,0.0002282173161777233,67
32.422601556777956,6.4048212827922395,0.18342652320861816,0.10268994565458514,relu,0.0001,64,"(50, 50)",constant,30,adam,"{'activation': 'relu', 'alpha': 0.0001, 'batch_size': 64, 'hidden_layer_sizes': (50, 50), 'learning_rate': 'constant', 'max_iter': 30, 'solver': 'adam'}",0.9989240004530524,0.9991505266734625,0.9994903160040775,0.9989240004530524,0.9988106699892394,0.9990599027145768,0.00024187769738315444,71
32.23683409690857,4.724477121756227,0.1283949851989746,0.05080161068677272,relu,0.0001,64,"(50, 50)",adaptive,30,adam,"{'activation': 'relu', 'alpha': 0.0001, 'batch_size': 64, 'hidden_layer_sizes': (50, 50), 'learning_rate': 'adaptive', 'max_iter': 30, 'solver': 'adam'}",0.9989240004530524,0.9991505266734625,0.9994903160040775,0.9989240004530524,0.9988106699892394,0.9990599027145768,0.00024187769738315444,71
53.79298210144043,10.41664682300775,0.05383872985839844,0.01531818742724509,tanh,0.0001,32,"(50, 50)",constant,90,adam,"{'activation': 'tanh', 'alpha': 0.0001, 'batch_size': 32, 'hidden_layer_sizes': (50, 50), 'learning_rate': 'constant', 'max_iter': 90, 'solver': 'adam'}",0.9986974742326424,0.9987541057877449,0.9991505266734625,0.9996035791142824,0.9990372090389081,0.999048578969408,0.0003251266711268668,73
51.059516763687135,10.586449181187778,0.04326295852661133,0.005473456871505926,tanh,0.0001,32,"(50, 50)",adaptive,60,adam,"{'activation': 'tanh', 'alpha': 0.0001, 'batch_size': 32, 'hidden_layer_sizes': (50, 50), 'learning_rate': 'adaptive', 'max_iter': 60, 'solver': 'adam'}",0.9986974742326424,0.9987541057877449,0.9991505266734625,0.9996035791142824,0.9990372090389081,0.999048578969408,0.0003251266711268668,73
51.74955039024353,7.871371719874495,0.05916872024536133,0.019943565746377772,tanh,0.0001,32,"(50, 50)",adaptive,90,adam,"{'activation': 'tanh', 'alpha': 0.0001, 'batch_size': 32, 'hidden_layer_sizes': (50, 50), 'learning_rate': 'adaptive', 'max_iter': 90, 'solver': 'adam'}",0.9986974742326424,0.9987541057877449,0.9991505266734625,0.9996035791142824,0.9990372090389081,0.999048578969408,0.0003251266711268668,73
51.381864881515504,11.887213013306129,0.05748796463012695,0.015091859190716544,tanh,0.0001,32,"(50, 50)",constant,60,adam,"{'activation': 'tanh', 'alpha': 0.0001, 'batch_size': 32, 'hidden_layer_sizes': (50, 50), 'learning_rate': 'constant', 'max_iter': 60, 'solver': 'adam'}",0.9986974742326424,0.9987541057877449,0.9991505266734625,0.9996035791142824,0.9990372090389081,0.999048578969408,0.0003251266711268668,73
36.26208853721619,3.175674287515487,0.055721473693847653,0.0256058675264981,tanh,0.0001,32,"(50, 50)",adaptive,30,adam,"{'activation': 'tanh', 'alpha': 0.0001, 'batch_size': 32, 'hidden_layer_sizes': (50, 50), 'learning_rate': 'adaptive', 'max_iter': 30, 'solver': 'adam'}",0.9987541057877449,0.999207158228565,0.9993770528938725,0.9991505266734625,0.9987540352268223,0.9990485757620935,0.0002517563527752954,77
38.56777963638306,3.5193787728462884,0.045890283584594724,0.006422523088501737,tanh,0.0001,32,"(50, 50)",constant,30,adam,"{'activation': 'tanh', 'alpha': 0.0001, 'batch_size': 32, 'hidden_layer_sizes': (50, 50), 'learning_rate': 'constant', 'max_iter': 30, 'solver': 'adam'}",0.9987541057877449,0.999207158228565,0.9993770528938725,0.9991505266734625,0.9987540352268223,0.9990485757620935,0.0002517563527752954,77
51.767238807678225,8.593525701963149,0.02388906478881836,0.006690005413197068,relu,0.0001,16,"(50,)",constant,30,adam,"{'activation': 'relu', 'alpha': 0.0001, 'batch_size': 16, 'hidden_layer_sizes': (50,), 'learning_rate': 'constant', 'max_iter': 30, 'solver': 'adam'}",0.9985842111224374,0.9991505266734625,0.9988107373428474,0.9991505266734625,0.9994902871382455,0.999037257790091,0.0003122364700867475,79
47.51877570152283,10.213158039003702,0.023599529266357423,0.009000045056009385,relu,0.0001,16,"(50,)",constant,60,adam,"{'activation': 'relu', 'alpha': 0.0001, 'batch_size': 16, 'hidden_layer_sizes': (50,), 'learning_rate': 'constant', 'max_iter': 60, 'solver': 'adam'}",0.9985842111224374,0.9991505266734625,0.9988107373428474,0.9991505266734625,0.9994902871382455,0.999037257790091,0.0003122364700867475,79
49.19567732810974,7.157710807755962,0.02938847541809082,0.010338947436953377,relu,0.0001,16,"(50,)",constant,90,adam,"{'activation': 'relu', 'alpha': 0.0001, 'batch_size': 16, 'hidden_layer_sizes': (50,), 'learning_rate': 'constant', 'max_iter': 90, 'solver': 'adam'}",0.9985842111224374,0.9991505266734625,0.9988107373428474,0.9991505266734625,0.9994902871382455,0.999037257790091,0.0003122364700867475,79
51.08499703407288,8.691932260086126,0.02670297622680664,0.013534039143297172,relu,0.0001,16,"(50,)",adaptive,30,adam,"{'activation': 'relu', 'alpha': 0.0001, 'batch_size': 16, 'hidden_layer_sizes': (50,), 'learning_rate': 'adaptive', 'max_iter': 30, 'solver': 'adam'}",0.9985842111224374,0.9991505266734625,0.9988107373428474,0.9991505266734625,0.9994902871382455,0.999037257790091,0.0003122364700867475,79
53.4301344871521,8.92268845492504,0.01901726722717285,0.00646731610262233,relu,0.0001,16,"(50,)",adaptive,60,adam,"{'activation': 'relu', 'alpha': 0.0001, 'batch_size': 16, 'hidden_layer_sizes': (50,), 'learning_rate': 'adaptive', 'max_iter': 60, 'solver': 'adam'}",0.9985842111224374,0.9991505266734625,0.9988107373428474,0.9991505266734625,0.9994902871382455,0.999037257790091,0.0003122364700867475,79
47.75019154548645,7.303878037578365,0.02071690559387207,0.008362809220110526,relu,0.0001,16,"(50,)",adaptive,90,adam,"{'activation': 'relu', 'alpha': 0.0001, 'batch_size': 16, 'hidden_layer_sizes': (50,), 'learning_rate': 'adaptive', 'max_iter': 90, 'solver': 'adam'}",0.9985842111224374,0.9991505266734625,0.9988107373428474,0.9991505266734625,0.9994902871382455,0.999037257790091,0.0003122364700867475,79
97.15622887611389,11.31420140781974,0.08876352310180664,0.006638781033101961,relu,0.0001,16,"(50, 50)",adaptive,30,adam,"{'activation': 'relu', 'alpha': 0.0001, 'batch_size': 16, 'hidden_layer_sizes': (50, 50), 'learning_rate': 'adaptive', 'max_iter': 30, 'solver': 'adam'}",0.9989240004530524,0.99932042133877,0.9991505266734625,0.9988673688979499,0.9988673047516565,0.9990259244229783,0.00018052296503727187,85
95.05128984451294,4.962386136663516,0.21846399307250977,0.1954267208274671,relu,0.0001,16,"(50, 50)",constant,30,adam,"{'activation': 'relu', 'alpha': 0.0001, 'batch_size': 16, 'hidden_layer_sizes': (50, 50), 'learning_rate': 'constant', 'max_iter': 30, 'solver': 'adam'}",0.9989240004530524,0.99932042133877,0.9991505266734625,0.9988673688979499,0.9988673047516565,0.9990259244229783,0.00018052296503727187,85
66.63185162544251,2.301637742769062,0.04998602867126465,0.017227799556473824,tanh,0.0001,16,"(50, 50)",constant,30,adam,"{'activation': 'tanh', 'alpha': 0.0001, 'batch_size': 16, 'hidden_layer_sizes': (50, 50), 'learning_rate': 'constant', 'max_iter': 30, 'solver': 'adam'}",0.9988107373428474,0.99932042133877,0.9991505266734625,0.9990372635632574,0.9988106699892394,0.9990259237815152,0.00019749566123652046,87
67.35506677627563,1.6127601934131952,0.04522871971130371,0.00571273840068512,tanh,0.0001,16,"(50, 50)",adaptive,30,adam,"{'activation': 'tanh', 'alpha': 0.0001, 'batch_size': 16, 'hidden_layer_sizes': (50, 50), 'learning_rate': 'adaptive', 'max_iter': 30, 'solver': 'adam'}",0.9988107373428474,0.99932042133877,0.9991505266734625,0.9990372635632574,0.9988106699892394,0.9990259237815152,0.00019749566123652046,87
21.968609380722047,3.302502998767504,0.08248786926269532,0.026699952496483458,tanh,0.0001,64,"(50, 50)",constant,30,adam,"{'activation': 'tanh', 'alpha': 0.0001, 'batch_size': 64, 'hidden_layer_sizes': (50, 50), 'learning_rate': 'constant', 'max_iter': 30, 'solver': 'adam'}",0.9987541057877449,0.999207158228565,0.9993770528938725,0.9989240004530524,0.9988106699892394,0.9990145974704948,0.00023920858406292013,89
21.59505167007446,2.6955537236242852,0.06052188873291016,0.03476766218784306,tanh,0.0001,64,"(50, 50)",adaptive,30,adam,"{'activation': 'tanh', 'alpha': 0.0001, 'batch_size': 64, 'hidden_layer_sizes': (50, 50), 'learning_rate': 'adaptive', 'max_iter': 30, 'solver': 'adam'}",0.9987541057877449,0.999207158228565,0.9993770528938725,0.9989240004530524,0.9988106699892394,0.9990145974704948,0.00023920858406292013,89
56.9817859172821,3.8435919187431766,0.07654795646667481,0.007210081649426403,tanh,0.001,32,"(50, 50)",adaptive,30,adam,"{'activation': 'tanh', 'alpha': 0.001, 'batch_size': 32, 'hidden_layer_sizes': (50, 50), 'learning_rate': 'adaptive', 'max_iter': 30, 'solver': 'adam'}",0.9986408426775399,0.9993770528938725,0.99932042133877,0.9989240004530524,0.9987540352268223,0.9990032705180114,0.0002966660818946838,91
57.00515999794006,2.7851950542975414,0.07903389930725098,0.008140927466016573,tanh,0.001,32,"(50, 50)",constant,30,adam,"{'activation': 'tanh', 'alpha': 0.001, 'batch_size': 32, 'hidden_layer_sizes': (50, 50), 'learning_rate': 'constant', 'max_iter': 30, 'solver': 'adam'}",0.9986408426775399,0.9993770528938725,0.99932042133877,0.9989240004530524,0.9987540352268223,0.9990032705180114,0.0002966660818946838,91
45.47047028541565,11.212552780166634,0.14224762916564943,0.08708410438763903,relu,0.0001,64,"(50, 50)",adaptive,90,adam,"{'activation': 'relu', 'alpha': 0.0001, 'batch_size': 64, 'hidden_layer_sizes': (50, 50), 'learning_rate': 'adaptive', 'max_iter': 90, 'solver': 'adam'}",0.9986974742326424,0.9990372635632574,0.9991505266734625,0.9989806320081549,0.9990938438013253,0.9989919480557685,0.0001577506270107073,93
42.13047924041748,7.407273439143151,0.0883303165435791,0.010567202923934402,relu,0.0001,64,"(50, 50)",adaptive,60,adam,"{'activation': 'relu', 'alpha': 0.0001, 'batch_size': 64, 'hidden_layer_sizes': (50, 50), 'learning_rate': 'adaptive', 'max_iter': 60, 'solver': 'adam'}",0.9986974742326424,0.9990372635632574,0.9991505266734625,0.9989806320081549,0.9990938438013253,0.9989919480557685,0.0001577506270107073,93
45.49721612930298,15.14678251466568,0.08533282279968261,0.006037432892049288,relu,0.0001,64,"(50, 50)",constant,60,adam,"{'activation': 'relu', 'alpha': 0.0001, 'batch_size': 64, 'hidden_layer_sizes': (50, 50), 'learning_rate': 'constant', 'max_iter': 60, 'solver': 'adam'}",0.9986974742326424,0.9990372635632574,0.9991505266734625,0.9989806320081549,0.9990938438013253,0.9989919480557685,0.0001577506270107073,93
39.50885710716248,9.91426425594115,0.11319990158081054,0.0472511639519143,relu,0.0001,64,"(50, 50)",constant,90,adam,"{'activation': 'relu', 'alpha': 0.0001, 'batch_size': 64, 'hidden_layer_sizes': (50, 50), 'learning_rate': 'constant', 'max_iter': 90, 'solver': 'adam'}",0.9986974742326424,0.9990372635632574,0.9991505266734625,0.9989806320081549,0.9990938438013253,0.9989919480557685,0.0001577506270107073,93
19.474225330352784,3.1126103361058357,0.027347040176391602,0.010707260072997722,tanh,0.0001,32,"(50,)",constant,60,adam,"{'activation': 'tanh', 'alpha': 0.0001, 'batch_size': 32, 'hidden_layer_sizes': (50,), 'learning_rate': 'constant', 'max_iter': 60, 'solver': 'adam'}",0.9988107373428474,0.999207158228565,0.9994903160040775,0.99909389511836,0.998357591889902,0.9989919397167505,0.00038479197009560334,97
19.02214460372925,2.52491944810997,0.025444746017456055,0.006181290647359773,tanh,0.0001,32,"(50,)",constant,90,adam,"{'activation': 'tanh', 'alpha': 0.0001, 'batch_size': 32, 'hidden_layer_sizes': (50,), 'learning_rate': 'constant', 'max_iter': 90, 'solver': 'adam'}",0.9988107373428474,0.999207158228565,0.9994903160040775,0.99909389511836,0.998357591889902,0.9989919397167505,0.00038479197009560334,97
19.560594367980958,3.8001494104309925,0.031013011932373047,0.012481804618713656,tanh,0.0001,32,"(50,)",adaptive,30,adam,"{'activation': 'tanh', 'alpha': 0.0001, 'batch_size': 32, 'hidden_layer_sizes': (50,), 'learning_rate': 'adaptive', 'max_iter': 30, 'solver': 'adam'}",0.9988107373428474,0.999207158228565,0.9994903160040775,0.99909389511836,0.998357591889902,0.9989919397167505,0.00038479197009560334,97
20.511582469940187,2.653083428477442,0.04341158866882324,0.015783541474271915,tanh,0.0001,32,"(50,)",adaptive,60,adam,"{'activation': 'tanh', 'alpha': 0.0001, 'batch_size': 32, 'hidden_layer_sizes': (50,), 'learning_rate': 'adaptive', 'max_iter': 60, 'solver': 'adam'}",0.9988107373428474,0.999207158228565,0.9994903160040775,0.99909389511836,0.998357591889902,0.9989919397167505,0.00038479197009560334,97
18.360491371154787,1.82139651548068,0.02225804328918457,0.0011799726125170675,tanh,0.0001,32,"(50,)",adaptive,90,adam,"{'activation': 'tanh', 'alpha': 0.0001, 'batch_size': 32, 'hidden_layer_sizes': (50,), 'learning_rate': 'adaptive', 'max_iter': 90, 'solver': 'adam'}",0.9988107373428474,0.999207158228565,0.9994903160040775,0.99909389511836,0.998357591889902,0.9989919397167505,0.00038479197009560334,97
19.078883600234985,2.284869310086784,0.029482460021972655,0.012668532868370781,tanh,0.0001,32,"(50,)",constant,30,adam,"{'activation': 'tanh', 'alpha': 0.0001, 'batch_size': 32, 'hidden_layer_sizes': (50,), 'learning_rate': 'constant', 'max_iter': 30, 'solver': 'adam'}",0.9988107373428474,0.999207158228565,0.9994903160040775,0.99909389511836,0.998357591889902,0.9989919397167505,0.00038479197009560334,97
16.83593487739563,1.8466935882501865,0.03886265754699707,0.0067223461184727,tanh,0.001,64,"(50,)",adaptive,60,adam,"{'activation': 'tanh', 'alpha': 0.001, 'batch_size': 64, 'hidden_layer_sizes': (50,), 'learning_rate': 'adaptive', 'max_iter': 60, 'solver': 'adam'}",0.9990372635632574,0.9990372635632574,0.99932042133877,0.9991505266734625,0.9983009571274849,0.9989692864532465,0.00034987128716124815,103
18.735535526275633,1.3600324423518495,0.04182920455932617,0.0008993605225915413,tanh,0.001,64,"(50,)",adaptive,30,adam,"{'activation': 'tanh', 'alpha': 0.001, 'batch_size': 64, 'hidden_layer_sizes': (50,), 'learning_rate': 'adaptive', 'max_iter': 30, 'solver': 'adam'}",0.9990372635632574,0.9990372635632574,0.99932042133877,0.9991505266734625,0.9983009571274849,0.9989692864532465,0.00034987128716124815,103
15.734297847747802,0.5982297029222666,0.04105806350708008,0.0040169580248394085,tanh,0.001,64,"(50,)",constant,90,adam,"{'activation': 'tanh', 'alpha': 0.001, 'batch_size': 64, 'hidden_layer_sizes': (50,), 'learning_rate': 'constant', 'max_iter': 90, 'solver': 'adam'}",0.9990372635632574,0.9990372635632574,0.99932042133877,0.9991505266734625,0.9983009571274849,0.9989692864532465,0.00034987128716124815,103
18.46154656410217,2.762575452152808,0.04505915641784668,0.007205248719855914,tanh,0.001,64,"(50,)",constant,60,adam,"{'activation': 'tanh', 'alpha': 0.001, 'batch_size': 64, 'hidden_layer_sizes': (50,), 'learning_rate': 'constant', 'max_iter': 60, 'solver': 'adam'}",0.9990372635632574,0.9990372635632574,0.99932042133877,0.9991505266734625,0.9983009571274849,0.9989692864532465,0.00034987128716124815,103
19.73687596321106,1.549233570220544,0.046295881271362305,0.005585289780235308,tanh,0.001,64,"(50,)",constant,30,adam,"{'activation': 'tanh', 'alpha': 0.001, 'batch_size': 64, 'hidden_layer_sizes': (50,), 'learning_rate': 'constant', 'max_iter': 30, 'solver': 'adam'}",0.9990372635632574,0.9990372635632574,0.99932042133877,0.9991505266734625,0.9983009571274849,0.9989692864532465,0.00034987128716124815,103
16.29513473510742,0.7741816672329256,0.04155354499816895,0.004466417103302663,tanh,0.001,64,"(50,)",adaptive,90,adam,"{'activation': 'tanh', 'alpha': 0.001, 'batch_size': 64, 'hidden_layer_sizes': (50,), 'learning_rate': 'adaptive', 'max_iter': 90, 'solver': 'adam'}",0.9990372635632574,0.9990372635632574,0.99932042133877,0.9991505266734625,0.9983009571274849,0.9989692864532465,0.00034987128716124815,103
18.281329584121703,2.081483913785435,0.02916436195373535,0.012983212229042218,tanh,0.001,32,"(50,)",constant,30,adam,"{'activation': 'tanh', 'alpha': 0.001, 'batch_size': 32, 'hidden_layer_sizes': (50,), 'learning_rate': 'constant', 'max_iter': 30, 'solver': 'adam'}",0.9988673688979499,0.9993770528938725,0.999433684448975,0.9989240004530524,0.9981310528402333,0.9989466319068165,0.0004678560518031259,109
18.199030876159668,2.6006671822800866,0.02647538185119629,0.007315954781501219,tanh,0.001,32,"(50,)",constant,90,adam,"{'activation': 'tanh', 'alpha': 0.001, 'batch_size': 32, 'hidden_layer_sizes': (50,), 'learning_rate': 'constant', 'max_iter': 90, 'solver': 'adam'}",0.9988673688979499,0.9993770528938725,0.999433684448975,0.9989240004530524,0.9981310528402333,0.9989466319068165,0.0004678560518031259,109
17.96371970176697,2.6324186246774754,0.03571262359619141,0.013885731594904029,tanh,0.001,32,"(50,)",adaptive,30,adam,"{'activation': 'tanh', 'alpha': 0.001, 'batch_size': 32, 'hidden_layer_sizes': (50,), 'learning_rate': 'adaptive', 'max_iter': 30, 'solver': 'adam'}",0.9988673688979499,0.9993770528938725,0.999433684448975,0.9989240004530524,0.9981310528402333,0.9989466319068165,0.0004678560518031259,109
17.081219100952147,1.4488614280880014,0.023978662490844727,0.0038609413607625224,tanh,0.001,32,"(50,)",adaptive,60,adam,"{'activation': 'tanh', 'alpha': 0.001, 'batch_size': 32, 'hidden_layer_sizes': (50,), 'learning_rate': 'adaptive', 'max_iter': 60, 'solver': 'adam'}",0.9988673688979499,0.9993770528938725,0.999433684448975,0.9989240004530524,0.9981310528402333,0.9989466319068165,0.0004678560518031259,109
17.017591190338134,0.9994648109018659,0.025894641876220703,0.0050981619599785605,tanh,0.001,32,"(50,)",adaptive,90,adam,"{'activation': 'tanh', 'alpha': 0.001, 'batch_size': 32, 'hidden_layer_sizes': (50,), 'learning_rate': 'adaptive', 'max_iter': 90, 'solver': 'adam'}",0.9988673688979499,0.9993770528938725,0.999433684448975,0.9989240004530524,0.9981310528402333,0.9989466319068165,0.0004678560518031259,109
17.7264506816864,3.0365412214221603,0.02295989990234375,0.0022799364320498124,tanh,0.001,32,"(50,)",constant,60,adam,"{'activation': 'tanh', 'alpha': 0.001, 'batch_size': 32, 'hidden_layer_sizes': (50,), 'learning_rate': 'constant', 'max_iter': 60, 'solver': 'adam'}",0.9988673688979499,0.9993770528938725,0.999433684448975,0.9989240004530524,0.9981310528402333,0.9989466319068165,0.0004678560518031259,109
57.47313270568848,5.8739245738345085,0.03558416366577148,0.01613881900705527,relu,0.0001,16,"(100,)",constant,30,adam,"{'activation': 'relu', 'alpha': 0.0001, 'batch_size': 16, 'hidden_layer_sizes': (100,), 'learning_rate': 'constant', 'max_iter': 30, 'solver': 'adam'}",0.99909389511836,0.9990372635632574,0.9988673688979499,0.9986974742326424,0.9989805742764909,0.99893531521774,0.0001405521035051388,115
44.31072192192077,2.962091462749302,0.02779378890991211,0.0029670992126802033,relu,0.0001,16,"(100,)",adaptive,30,adam,"{'activation': 'relu', 'alpha': 0.0001, 'batch_size': 16, 'hidden_layer_sizes': (100,), 'learning_rate': 'adaptive', 'max_iter': 30, 'solver': 'adam'}",0.99909389511836,0.9990372635632574,0.9988673688979499,0.9986974742326424,0.9989805742764909,0.99893531521774,0.0001405521035051388,115
33.2309241771698,8.07831759465786,0.07123031616210937,0.006502909540617741,tanh,0.001,32,"(100,)",constant,60,adam,"{'activation': 'tanh', 'alpha': 0.001, 'batch_size': 32, 'hidden_layer_sizes': (100,), 'learning_rate': 'constant', 'max_iter': 60, 'solver': 'adam'}",0.9987541057877449,0.998527579567335,0.9988107373428474,0.999433684448975,0.9990938438013253,0.9989239901896456,0.0003122392628071243,117
37.735865688323976,9.201312485983662,0.07607207298278809,0.004534363062107089,tanh,0.001,32,"(100,)",constant,90,adam,"{'activation': 'tanh', 'alpha': 0.001, 'batch_size': 32, 'hidden_layer_sizes': (100,), 'learning_rate': 'constant', 'max_iter': 90, 'solver': 'adam'}",0.9987541057877449,0.998527579567335,0.9988107373428474,0.999433684448975,0.9990938438013253,0.9989239901896456,0.0003122392628071243,117
41.00648484230042,7.9367626534410665,0.07926225662231445,0.006785718542429073,tanh,0.001,32,"(100,)",adaptive,60,adam,"{'activation': 'tanh', 'alpha': 0.001, 'batch_size': 32, 'hidden_layer_sizes': (100,), 'learning_rate': 'adaptive', 'max_iter': 60, 'solver': 'adam'}",0.9987541057877449,0.998527579567335,0.9988107373428474,0.999433684448975,0.9990938438013253,0.9989239901896456,0.0003122392628071243,117
38.92713904380798,9.750112471390464,0.06834707260131836,0.003379506193016752,tanh,0.001,32,"(100,)",adaptive,90,adam,"{'activation': 'tanh', 'alpha': 0.001, 'batch_size': 32, 'hidden_layer_sizes': (100,), 'learning_rate': 'adaptive', 'max_iter': 90, 'solver': 'adam'}",0.9987541057877449,0.998527579567335,0.9988107373428474,0.999433684448975,0.9990938438013253,0.9989239901896456,0.0003122392628071243,117
37.25373020172119,3.4770448568290173,0.03682875633239746,0.019897322089961037,tanh,0.0001,16,"(50,)",constant,30,adam,"{'activation': 'tanh', 'alpha': 0.0001, 'batch_size': 16, 'hidden_layer_sizes': (50,), 'learning_rate': 'constant', 'max_iter': 30, 'solver': 'adam'}",0.9984709480122325,0.9990372635632574,0.9995469475591799,0.99909389511836,0.9984708614147364,0.9989239831335534,0.0004099627610271446,121
32.26754302978516,1.6006222804564192,0.02870001792907715,0.006108665928227359,tanh,0.0001,16,"(50,)",adaptive,90,adam,"{'activation': 'tanh', 'alpha': 0.0001, 'batch_size': 16, 'hidden_layer_sizes': (50,), 'learning_rate': 'adaptive', 'max_iter': 90, 'solver': 'adam'}",0.9984709480122325,0.9990372635632574,0.9995469475591799,0.99909389511836,0.9984708614147364,0.9989239831335534,0.0004099627610271446,121
36.82020587921143,4.707177217992989,0.03146696090698242,0.012966380935599502,tanh,0.0001,16,"(50,)",adaptive,60,adam,"{'activation': 'tanh', 'alpha': 0.0001, 'batch_size': 16, 'hidden_layer_sizes': (50,), 'learning_rate': 'adaptive', 'max_iter': 60, 'solver': 'adam'}",0.9984709480122325,0.9990372635632574,0.9995469475591799,0.99909389511836,0.9984708614147364,0.9989239831335534,0.0004099627610271446,121
34.55136437416077,3.371327664503203,0.025511932373046876,0.006087020047261914,tanh,0.0001,16,"(50,)",adaptive,30,adam,"{'activation': 'tanh', 'alpha': 0.0001, 'batch_size': 16, 'hidden_layer_sizes': (50,), 'learning_rate': 'adaptive', 'max_iter': 30, 'solver': 'adam'}",0.9984709480122325,0.9990372635632574,0.9995469475591799,0.99909389511836,0.9984708614147364,0.9989239831335534,0.0004099627610271446,121
36.37214360237122,4.677794789885863,0.028402233123779298,0.012170470747366718,tanh,0.0001,16,"(50,)",constant,90,adam,"{'activation': 'tanh', 'alpha': 0.0001, 'batch_size': 16, 'hidden_layer_sizes': (50,), 'learning_rate': 'constant', 'max_iter': 90, 'solver': 'adam'}",0.9984709480122325,0.9990372635632574,0.9995469475591799,0.99909389511836,0.9984708614147364,0.9989239831335534,0.0004099627610271446,121
38.22906575202942,3.4231319146507873,0.03517746925354004,0.010124516959604176,tanh,0.0001,16,"(50,)",constant,60,adam,"{'activation': 'tanh', 'alpha': 0.0001, 'batch_size': 16, 'hidden_layer_sizes': (50,), 'learning_rate': 'constant', 'max_iter': 60, 'solver': 'adam'}",0.9984709480122325,0.9990372635632574,0.9995469475591799,0.99909389511836,0.9984708614147364,0.9989239831335534,0.0004099627610271446,121
21.57632393836975,2.5781818232221028,0.02337617874145508,0.002433539338054249,relu,0.0001,32,"(100,)",adaptive,30,adam,"{'activation': 'relu', 'alpha': 0.0001, 'batch_size': 32, 'hidden_layer_sizes': (100,), 'learning_rate': 'adaptive', 'max_iter': 30, 'solver': 'adam'}",0.9987541057877449,0.999207158228565,0.9988107373428474,0.9986974742326424,0.9990938438013253,0.998912663878625,0.00020069347630329249,127
20.468089151382447,2.154317142815648,0.021575307846069335,0.0009027314995584511,relu,0.0001,32,"(100,)",adaptive,60,adam,"{'activation': 'relu', 'alpha': 0.0001, 'batch_size': 32, 'hidden_layer_sizes': (100,), 'learning_rate': 'adaptive', 'max_iter': 60, 'solver': 'adam'}",0.9987541057877449,0.999207158228565,0.9988107373428474,0.9986974742326424,0.9990938438013253,0.998912663878625,0.00020069347630329249,127
21.302600193023682,1.5635236790773184,0.024058198928833006,0.0026788035776707485,relu,0.0001,32,"(100,)",adaptive,90,adam,"{'activation': 'relu', 'alpha': 0.0001, 'batch_size': 32, 'hidden_layer_sizes': (100,), 'learning_rate': 'adaptive', 'max_iter': 90, 'solver': 'adam'}",0.9987541057877449,0.999207158228565,0.9988107373428474,0.9986974742326424,0.9990938438013253,0.998912663878625,0.00020069347630329249,127
